FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,accounting_year,g_S3_CDP_c
05HSK3-E,DEU,2015,1.0049056734835734e6,2811.0760828135135,2015,87424.5119071657
05HWRB-E,DEU,2015,530278.9503122732,2731.3980298989554,2015,17783.248372247424
003715-E,DEU,2015,2.5055322948650625e6,1918.9241167194848,2015,884187.042919822
0028L7-E,DEU,2015,1.3474543522750275e7,37529.97776786099,2015,1.1244338645001877e7
002PBB-E,DEU,2015,8.51348893793324e6,14906.42948646306,2015,29714.299905759184
002YCC-E,DEU,2015,2.6147166380293734e7,45362.45084954667,2015,3.2363566897264227e7
006NX1-E,DEU,2015,2374.7067836597616,9.313298428319555,2015,9542.690938566877
00846Z-E,DEU,2015,1.06862996186433e6,3552.995020620994,2015,2.5973567448591995e6
05HG3K-E,DEU,2015,2.5379444325473243e6,4602.553052662516,2015,44815.39918614329
06XPZ0-E,DEU,2015,3.1641432844938445e6,11132.226696736767,2015,5.798704572886287e6
003JMZ-E,DEU,2015,9.7505023621862e6,30398.09077715078,2015,3.4679164837015127e6
05HL4P-E,DEU,2015,230048.8631534783,637.1888444465752,2015,210639.1623037551
05HGS3-E,DEU,2015,1.7418840122150365e7,33277.64468929114,2015,1.929532926123492e7
002Q21-E,DEU,2015,9.10550689225773e6,30359.399466976134,2015,3.5088190469265436e6
05HRC2-E,DEU,2015,1.0576903181774404e6,3017.8096964169827,2015,6259.522323124191
001YFZ-E,DEU,2015,4.956509371704967e7,144951.02834435808,2015,2.1369180766897175e7
0025F0-E,DEU,2015,3.7989120194313705e7,103413.07355095948,2015,4.641225284189944e6
05HF3F-E,DEU,2015,2.8567265411138248e7,86031.83676525035,2015,6.292046023801872e6
002M19-E,DEU,2015,574134.5891596433,1492.09702433426,2015,896790.5243532618
05HFSY-E,DEU,2015,1.635601371687293e6,3064.461331009494,2015,163421.8718126523
05GDR1-E,DEU,2015,2.8073620279455315e7,54274.55938871753,2015,2.435614858920778e7
003JN9-E,DEU,2015,1.3913921404959058e7,26423.219381942086,2015,7.960616000000004e6
05HGB3-E,DEU,2015,2.765639096028934e6,14307.745064963783,2015,41738.441955211274
05HDZK-E,DEU,2015,591704.5503817844,11609.884077962197,2015,388871.0548987484
0011H9-E,DEU,2015,2.5519838958211862e6,24514.82273824721,2015,932971.7800261332
001D6B-E,DEU,2015,3.5615904987242008e6,28170.110999999997,2015,1.2085197189326999e6
0032RQ-E,DEU,2015,1.4658868233511657e6,9066.717999999999,2015,4185.558885919804
003JZH-E,DEU,2015,2.0645720303167696e6,12947.010758397708,2015,5365.16233646362
05FWFX-E,DEU,2015,1.1861714185739355e6,8168.5160000000005,2015,40245.35020921683
05HR85-E,DEU,2015,152458.83171550292,1083.4712217152999,2015,51.539604299682466
05J4S9-E,DEU,2015,73855.23529992279,431.56365394236457,2015,21842.257031355224
05J74D-E,DEU,2015,115006.13203145812,782.980838986951,2015,851.85032948477
05HL2T-E,DEU,2015,114694.03271202078,1427.114,2015,3524.4649114379545
003G89-E,DNK,2015,1.5370569293116566e6,12008.306119882489,2015,951217.2233277224
00455M-E,DNK,2015,408243.2735501054,1214.1857390682176,2015,5396.327754065854
05HWWD-E,DNK,2015,238861.6688042276,1491.4382755370264,2015,39427.360019746666
05HH9B-E,DNK,2015,2.970600567109323e6,7173.177587576343,2015,1.2003252788968564e6
05G8VG-E,DNK,2015,434646.26882852725,7925.853403805868,2015,3438.1172265141977
05HXMM-E,DNK,2015,133949.83725083485,1598.0167436124177,2015,1201.599518013601
003P21-E,DNK,2015,76640.99615508842,546.7396691093925,2015,299407.1120971328
05DZH8-E,ESP,2015,2.2944780222809438e7,34987.82838639772,2015,3.747062638962709e6
003G1Q-E,ESP,2015,2.5751622135754437e6,4929.137857126498,2015,1.087729650435566e6
00394S-E,ESP,2015,1.1272967214377928e6,3170.0088299647855,2015,29040.54920577011
009BRJ-E,ESP,2015,203401.07816607915,554.626474142853,2015,3900.456579094789
05HLL9-E,ESP,2015,2.549045211303422e6,5768.950956283297,2015,197596.78866884016
05HWMK-E,ESP,2015,2.993652403598116e6,3548.7032576892852,2015,39652.84612799863
003HR3-E,ESP,2015,2.0940290472685885e7,17830.591767796384,2015,9.60749263946596e6
05HDYL-E,ESP,2015,2.638966349084302e7,20908.502462041833,2015,1.5483220910939092e7
05HFXJ-E,ESP,2015,3.284541717306654e7,28246.673786084524,2015,222904.6978024817
05HJVH-E,ESP,2015,2.4091860359489047e6,5367.185305438245,2015,945153.4345717519
05JLQW-E,ESP,2015,388518.8833092553,1140.0108597280407,2015,8334.759045860717
05HKW1-E,ESP,2015,1.5664447906449642e6,3876.6012518058346,2015,373210.54814763233
08D377-E,ESP,2015,2.821552958969294e6,8733.300872006446,2015,860073.0962497211
