SECTOR_CODE,x,CO2,non_CO2,GHG6,ISO_COUNTRY,CO2_EDGAR
C00001,8295.13905803945,558304.4134508065,8.817066848626645e6,8.817066848626645e6,CZE,558304.4134508065
C00002,1949.5456239010955,131214.18681857994,13345.477341360927,13345.477341360927,CZE,131214.18681857994
C00003,60.85846573369863,4096.079616897849,416.60234339828367,416.60234339828367,CZE,4096.079616897849
C00004,1452.3856575030136,1.4154241959338225e6,1.71663485597212e6,3.1320590519059426e6,CZE,2.2578714885175e6
C00005,99.78998425452053,4226.946629118628,488949.14881902025,493176.0954481389,CZE,107.25540425454943
C00006,110.7331174646575,2181.808199699491,94.51314226061926,2276.32134196011,CZE,9090.574483124097
C00007,626.8503332156163,12351.022244367914,259.2390816238469,12610.261325991762,CZE,37085.679607409795
C00008,209.99425141534243,209407.59669331243,1.0291052461928746e6,1.2385128428861871e6,CZE,17465.066975682726
C00009,10007.800426614793,737195.1938475213,32111.990648160747,769307.1844956821,CZE,592080.8533233609
C00010,2595.5159296399997,191191.04971325953,8328.221957554031,199519.27167081356,CZE,153555.74860873257
C00011,109.26860893095889,8048.950809219384,350.6097642392108,8399.560573458595,CZE,6464.542502790754
C00012,2226.419098355342,21336.50250774695,7143.902377903115,28480.404885650067,CZE,131719.26531468175
C00013,666.5547867958903,6387.812559875637,2138.771774780145,8526.584334655781,CZE,39434.67196881105
C00014,200.9224346649315,1925.5054155157627,644.6990415403807,2570.2044570561434,CZE,11886.960320656566
C00015,3461.813408115342,1.2562886728604287e6,11107.907337105033,1.2673965801975338e6,CZE,204807.58501860936
C00016,2824.5487919934244,203958.54476841472,9063.118820050962,213021.6635884657,CZE,167105.77626722548
C00017,1718.966891428767,124125.30690732464,5515.642437798902,129640.94934512355,CZE,101697.41007275625
C00018,3954.8646144605477,1.5151900993194762e6,20721.145350618033,1.5359112446700942e6,CZE,4.477377436128634e6
C00019,6253.003950174521,883389.7116190733,3.047893880130863e6,3.9312835917499363e6,CZE,1.1455017791300667e6
C00020,1531.102991189315,204594.32334619976,746303.6124526558,950897.9357988555,CZE,280486.1814280121
C00021,10726.589351112601,183796.7097246991,34418.365899219054,218215.07562391815,CZE,634605.7980299172
C00022,5062.195789107123,506763.82929615816,16243.04811341574,523006.8774095739,CZE,299489.3058152543
C00023,7650.714622419453,5.747389937907801e6,27914.8554970547,5.775304793404856e6,CZE,628081.2165017268
C00024,14113.672143216712,293415.91243077395,51495.98931009515,344911.9017408691,CZE,1.1586541658529118e6
C00025,11513.84404956082,239366.83685905367,36944.42701521206,276311.2638742657,CZE,681181.3105072093
C00026,10906.154369661095,293070.6608887731,34994.53548200084,328065.19637077395,CZE,645229.2122545331
C00027,13187.045049311506,274151.81649016176,42313.22061281398,316465.03710297577,CZE,780171.1218027356
C00028,43535.32313888136,264806.3687336346,139691.6235242412,404497.9922578758,CZE,2.575634022959448e6
C00029,2446.0140168249313,14878.03564936683,7848.515746243867,22726.551395610695,CZE,144710.92593644813
C00030,1722.9942898964382,33850.68451433319,5528.5651357362385,39379.249650069425,CZE,101935.67876515248
C00031,2415.055933654246,50207.75834622805,7749.1806641195035,57956.93901034756,CZE,142879.38578580634
C00032,5086.6449454613685,76491.39318402775,34820.26992903381,111311.66311306157,CZE,342356.68658935366
C00033,14390.17949053753,5.6290667364291884e7,1.0571575532212446e6,5.734782491751313e7,CZE,5.246363106047324e7
C00034,1116.687756945205,16792.40505207666,3516.4217960260667,20308.826848102726,CZE,13518.320882614675
C00035,3651.7113479849304,54913.30562840297,5.071315690212186e6,5.1262289958405895e6,CZE,55802.63393941648
C00036,14654.238515321913,149362.90482624553,6060.380178983079,155423.28500522862,CZE,866973.1284690241
C00037,9519.99704251534,97032.29620021793,3937.0726305644616,100969.36883078239,CZE,563221.4604897929
C00038,11982.568141929587,122131.98134353655,4955.489047399945,127087.47039093649,CZE,708911.9354949811
C00039,6256.8686254717795,94088.85488632419,42830.953759378084,136919.80864570226,CZE,421118.60253833997
C00040,31296.588045932327,2.9870058285127985e6,214238.5905250742,3.201244419037873e6,CZE,2.1064171570531214e6
C00041,12838.858145424652,9.577709976816306e6,151490.1062494801,9.729200083065785e6,CZE,9.099140405156216e6
C00042,49.10171667150685,9470.13561,230.03039711488918,9700.166007114889,CZE,9470.13561
C00043,896.3605842087669,990005.5551,3372.588969871307,993378.1440698713,CZE,113773.19095
C00044,10489.135564690412,7.578460794635894e6,101252.65476094736,7.679713449396841e6,CZE,7.213849118106553e6
C00045,1279.6143313191778,19242.444477707522,12348.749576710177,31591.194054417698,CZE,876452.5202935331
C00046,1909.6784471504106,28717.153747163382,13072.569389134776,41789.723136298155,CZE,128530.92610697572
C00047,5551.4230009476705,83480.5818077063,38001.87539248662,121482.45720019292,CZE,373638.578048617
C00048,1796.341758959178,129712.48792111548,5763.914876958612,135476.4027980741,CZE,106275.05707212632
C00049,1026.905247670959,15442.283450986206,7029.607589841494,22471.8910408277,CZE,69115.86749288262
C00050,918.5722969698628,13813.206050123536,2567.5363027226163,16380.742352846151,CZE,0.0
C00051,4700.584223661369,70685.93147385627,13138.781430779136,83824.71290463541,CZE,0.0
C00052,7016.582427327944,105513.19602831079,48031.52111429984,153544.71714261064,CZE,472251.1472212058
C00053,1300.564939509589,19557.49324280113,8902.925747622412,28460.418990423543,CZE,87534.53566325149
C00054,8174.72391193534,122928.96941365032,55959.49712646944,178888.46654011976,CZE,550199.8708933078
C00055,3154.876827927671,47442.06180687248,21596.487256165572,69038.54906303805,CZE,212339.01500645853
C00056,1894.0977035835613,28482.85534516173,12965.912505764763,41448.767850926495,CZE,127482.26401254266
C00057,24245.793072025474,364600.7360088431,165972.8698313639,530573.6058402071,CZE,1.6318633340579772e6
C00058,3167.447192841917,47631.09106592864,21682.536804367486,69313.62787029613,CZE,213185.0635369541
C00059,2892.851842773424,43501.81113509011,19802.81366403432,63304.62479912443,CZE,194703.42088049656
C00060,6170.421941190958,92788.89638957876,42239.189067050975,135028.08545662975,CZE,415300.3076279737
C00061,3907.430810285753,58758.7357980698,26748.04257068753,85506.77836875732,CZE,262989.66796968936
C00062,4180.480290235341,62864.769412260626,28617.183565934367,91481.952978195,CZE,281367.26582304377
C00063,3133.7228157742456,47123.95431590417,21451.678954984345,68575.63327088852,CZE,210915.24401662766
C00064,189.93862066219174,12783.820676000034,1300.2114581060066,1300.2114581060066,CZE,12783.820676000034
C00065,1200.0020201956163,18045.25917035182,8214.529362007066,26259.788532358885,CZE,80766.14741928659
C00066,581.3285262931504,8741.838549878888,3979.443507460876,12721.282057339764,CZE,39126.322009004165
C00067,2204.8582782758904,39466.83494779855,6168.901947828943,45635.73689562749,CZE,6195.562843694561
C00068,843.1501074843834,12679.030495786556,5771.724712080766,18450.75520786732,CZE,56748.22602929465
C00069,1504.3757104493147,22622.33656924572,10298.098034003027,32920.434603248745,CZE,101252.0215460444
C00070,2279.1414055684927,34273.02342595975,15601.702064765266,49874.72549072502,CZE,153397.63404859754
C00071,12866.439722809313,193481.54043936988,88076.30746345076,281557.8479028207,CZE,865975.8483109743
C00072,7909.159697824655,118935.49691164825,54141.59599164057,173077.09290328884,CZE,532326.0689286628
C00073,9508.606420586573,142987.48195472654,65090.495948452284,208077.97790317883,CZE,639976.845865543
C00074,1070.3523341706848,16095.627297821098,7327.0215622675405,23422.648860088637,CZE,72040.07406430434
C00075,363.9710514167123,5473.284080179597,2491.5382128238266,7964.822293003424,CZE,24497.075088492686
C00076,698.5298897816438,10504.276398878268,4781.7371915053,15286.013590383569,CZE,47014.56089689369
C00077,506.1504215632876,7611.333466591544,3464.8170832629976,11076.150549854541,CZE,34066.45895283624
C00078,1171.4034229958902,17615.202312369674,8018.759677910145,25633.96199027982,CZE,78841.3185618807
C00079,1312.4844117421917,19736.73457905827,8984.519655787984,28721.254234846252,CZE,88336.77585559845
C00080,788.6785261893149,11859.90370654318,5398.84333653912,17258.7470430823,CZE,53082.01573048033
C00081,918.1248082512327,13806.476853199207,6284.958748767288,20091.435601966496,CZE,61794.398979791134
