SECTOR_CODE,x,CO2,non_CO2,GHG6,ISO_COUNTRY,CO2_EDGAR
I00001,1497.6034242630142,50358.9185223029,2.0166431016022323e6,2.0166431016022323e6,SVN,50358.9185223029
I00002,407.25666792328764,13694.550256324434,2475.921083031675,2475.921083031675,SVN,13694.550256324434
I00003,15.09591355616438,507.6202875061659,91.77576104996123,91.77576104996123,SVN,507.6202875061659
I00004,315.34919421369864,9964.940594059406,1.47526244086901e6,1.4852273814630695e6,SVN,37814.75325892792
I00005,2072.1361343123285,95701.79,7156.73483377131,102858.5248337713,SVN,101595.57003817934
I00006,782.7675176328768,7760.443807498006,2703.5190726245605,10463.962880122566,SVN,38378.61366559036
I00007,905.8658127342464,227053.42208005884,3128.675432740929,230182.09751279978,SVN,44414.0479473742
I00008,826.2792684712324,143867.50942872482,2853.7997697982437,146721.30919852306,SVN,40511.96825392151
I00009,433.5635172821917,75489.85650572264,1497.439803980648,76987.29630970329,SVN,21257.354648014167
I00010,5.105970761643834,180.6737842962963,29.568979770381414,210.24276406667772,SVN,6309.142630263352
I00011,1489.056473205479,57751.728886705256,137830.45211411215,195582.1810008174,SVN,103257.3520879101
I00012,2252.0661039780816,79688.92194755556,208456.35802782123,288145.2799753768,SVN,156167.60465982914
I00013,1722.044139046575,22926.28655793584,5947.588612123855,28873.875170059695,SVN,84430.7731718617
I00014,895.4318724821916,112577.45922475755,3092.6387349492798,115670.09795970682,SVN,43902.47822466213
I00015,2305.234799517808,306375.4523159295,58924.19273876683,365299.64505469636,SVN,177617.85060295
I00016,3081.675353380821,51705.89958969646,78770.81871178656,130476.71830148302,SVN,237442.4300023931
I00017,705.955957479452,11844.884248477094,2438.227637817952,14283.111886295046,SVN,34612.58974945472
I00018,2495.5987094356155,55836.495997819045,8619.288047336637,64455.784045155684,SVN,122357.68165675948
I00019,1571.6400003068493,26369.766678331318,5428.1234471484895,31797.890125479807,SVN,77056.5500412782
I00020,3232.412490213698,18086.915698020366,11164.092302027766,29251.008000048132,SVN,158483.2116499797
I00021,92.12947243835613,515.5090838005873,318.1963741177516,833.7054579183389,SVN,4517.051806925693
I00022,777.9945449643836,16098.35450271584,2687.0342002305083,18785.388702946348,SVN,38144.597728605055
I00023,705.8449581150685,5964.847493210013,4291.191650858115,10256.039144068129,SVN,23734.98094302728
I00024,2115.869883879451,4.595776055230786e6,59286.91491557352,4.65506297014636e6,SVN,4.620687100025678e6
I00025,420.3545929205478,3552.2688247816186,1320.2194662439817,4872.4882910256,SVN,6723.710592313182
I00026,730.1538189150683,6170.2731263304695,581237.3847996361,587407.6579259665,SVN,14766.687598096109
I00027,6163.35070676164,64316.61,2189.678250012806,66506.2882500128,SVN,302185.3236522361
I00028,1070.5888694794517,9047.170006606473,6508.655995050559,15555.826001657031,SVN,35999.9828896836
I00029,3862.7778805479443,32642.977317771416,23483.797680431257,56126.77499820267,SVN,129891.07356775421
I00030,3362.3927459068486,409499.5487130776,20441.70113033401,429941.2498434116,SVN,113064.95403777043
I00031,3400.0215304328763,3.5047065457693543e6,50748.35985281362,3.555454905622168e6,SVN,3.2972810386531157e6
I00032,142.96718132602737,201240.0,442.9869114005882,201682.9869114006,SVN,0.0
I00033,238.75963278904098,79942.5,763.737899396479,80706.23789939648,SVN,3080.0
I00034,1727.4831079013695,1.7636213485781702e6,23785.550884274697,1.787406899462445e6,SVN,1.6560366821063114e6
I00035,333.10909251506837,2814.9877853629887,4586.547465379963,7401.535250742952,SVN,319332.13924057316
I00036,1833.0435034301365,15490.405960507964,11144.006749846028,26634.412710353994,SVN,61638.539910859
I00037,290.9293340493151,50655.12388671252,1004.810477786298,51659.93436449882,SVN,14264.08769391837
I00038,391.2727594520547,3306.5084783087427,3591.1138772177337,6897.622355526477,SVN,13157.069951906138
I00039,1375.2821247123284,11622.025545034132,4261.341484668701,15883.367029702833,SVN,0.0
I00040,1266.3917482520549,10701.831270645234,7699.041601610353,18400.872872255586,SVN,42584.11661880771
