SECTOR_CODE,x,CO2,non_CO2,GHG6,ISO_COUNTRY,CO2_EDGAR
I00001,4086.980514215891,56541.96099940638,3.1005200139332856e6,3.1005200139332856e6,CMR,56541.96099940638
I00002,758.818435900274,18089.42684240695,7.327703541511437e6,7.327703541511437e6,CMR,18089.42684240695
I00003,1211.1417617663014,28872.33527643851,80775.47815561735,80775.47815561735,CMR,28872.33527643851
I00004,154.62413898958908,2139.1714508806463,9402.392480166018,9402.392480166018,CMR,2139.1714508806463
I00005,1770.6863417778086,1.0411494708591977e6,4.982751419668126e6,4.982751419668126e6,CMR,1.0411494708591977e6
I00006,73.59266989863015,736.2420917026085,15.917435546631966,15.917435546631966,CMR,736.2420917026085
I00007,650.427889161096,6507.066400462139,3828.1651357276123,3828.1651357276123,CMR,6507.066400462139
I00008,524.5131830871235,5247.379712865197,3087.0802346950463,3087.0802346950463,CMR,5247.379712865197
I00009,598.684576671781,5989.4115216375285,3523.6241586576784,3523.6241586576784,CMR,5989.4115216375285
I00010,746.1169739490413,7464.36733864561,4391.353806384643,4391.353806384643,CMR,7464.36733864561
I00011,523.6924784446576,5239.169149184446,3082.2498869326378,3082.2498869326378,CMR,5239.169149184446
I00012,278.0902685323288,6629.377108151845,275718.11752164183,275718.11752164183,CMR,6629.377108151845
I00013,1180.8602987210961,11813.663745812406,6950.083631191534,6950.083631191534,CMR,11813.663745812406
I00014,6.384574466027399,63.873106737041674,37.5771177475591,37.5771177475591,CMR,63.873106737041674
I00015,1015.3250184230138,10157.601515904013,5975.807467253758,5975.807467253758,CMR,10157.601515904013
I00016,69.00010824986303,690.2967930849751,406.10775331949907,406.10775331949907,CMR,690.2967930849751
I00017,1509.5736602101372,52278.76634339888,8884.76240353505,61163.52874693393,CMR,15102.206112418298
I00018,331.5054494479453,11480.523534598555,1951.1119142156285,13431.635448814184,CMR,3316.4752121177175
I00019,1097.5833140413702,249318.95270534896,812533.1734854145,1.0618521261907634e6,CMR,51349.49300127983
I00020,327.0262634920549,11325.40270666623,235751.53750671368,247076.94021337992,CMR,9785.033004050198
I00021,346.1376825271234,11987.259386178011,249522.33740550053,261509.59679167854,CMR,3462.860251596965
I00022,320.3726332772603,457.5024858077703,230948.93255325683,231406.4350390646,CMR,3205.0993390132917
I00023,715.8862761394522,24792.19950984743,18100.27639945044,42892.475909297864,CMR,19233.84682102728
I00024,38.74402782246576,1341.7629302374544,3335.54240458898,4677.305334826435,CMR,1576.9530606033895
I00025,7.533560965479453,260.89834754617164,44.339604614930586,305.2379521611022,CMR,75.36789589008997
I00026,78.90440571863016,789.3822141641972,464.4005893058398,464.4005893058398,CMR,789.3822141641972
I00027,662.234190790959,23879.840370576105,57012.92171463583,80892.76208521193,CMR,26954.14732792614
I00028,79.69295904520548,1899.7956352929682,4863.210365996712,4863.210365996712,CMR,1899.7956352929682
I00029,633.4469178473973,125022.90802010088,4133.185078403951,129156.09309850483,CMR,135505.2231994415
I00030,268.1216684317809,1754.5266694825236,1526.1471839459323,1526.1471839459323,CMR,1754.5266694825236
I00031,2993.3991929156173,49534.93799346968,17685.85854570968,17685.85854570968,CMR,49534.93799346968
I00032,7230.020392158083,1.4373080050445017e6,485254.90095360996,1.9225629059981117e6,CMR,1.5743197262707145e6
I00033,173.80324500547948,4143.285055758378,11591.574713633276,11591.574713633276,CMR,4143.285055758378
I00034,3412.159929341096,47206.05174834218,207486.7939146336,207486.7939146336,CMR,47206.05174834218
I00035,3167.2041300956166,3.4747513544699997e6,248407.99875499963,3.7231593532249993e6,CMR,2.3441848071660507e6
I00036,1191.0370362876715,881538.0412986992,93414.6062187581,93414.6062187581,CMR,881538.0412986992
I00037,1191.038728462192,16477.60861576118,72424.74336321716,72424.74336321716,CMR,16477.60861576118
I00038,1845.02356846548,25525.262547324706,112192.28665866282,112192.28665866282,CMR,25525.262547324706
I00039,2053.027352705754,942654.3189451913,6.479812071339007e6,7.422466390284197e6,CMR,1.6950956179039064e6
I00040,3050.623458676987,42204.31979658733,185502.4658835048,185502.4658835048,CMR,42204.31979658733
I00041,1185.3513298986304,16398.925424918838,72078.90374312176,72078.90374312176,CMR,16398.925424918838
I00042,908.139299942466,12563.792927509592,55222.18057619831,55222.18057619831,CMR,12563.792927509592
I00043,1137.225886534247,467818.55473000003,5.41480246115128e6,5.88262101588128e6,CMR,34552.004423234604
