FACTSET_ENTITY_ID,ISO_COUNTRY,YEAR,g_S3_est,SALES,accounting_year,g_S3_CDP_c
05HWBV-E,JPN,2015,2.661801058633389e6,7325.6583299993845,2015,1.276196748212748e6
05HWBS-E,JPN,2015,784203.7848099594,2607.3142044022516,2015,405639.4694868268
05HWCQ-E,JPN,2015,1.0198778156058826e7,22246.70353657951,2015,2.8049235808458813e6
05HXH8-E,JPN,2015,172961.5025374646,407.93410172721855,2015,75601.42953270968
001NL0-E,JPN,2015,1.1334834702378993e6,2280.2309896321012,2015,394544.06172322744
002RPP-E,JPN,2015,3.381440709593201e6,15329.936190339864,2015,1.223980736061039e6
001R4R-E,JPN,2015,4.39169597434183e6,16757.20432063759,2015,919989.0022769734
003K89-E,JPN,2015,3.185951508906842e7,96610.32054020948,2015,1.4403465992723888e7
05HWJ0-E,JPN,2015,1.0690764628038947e7,21401.0151109973,2015,472174.7972635796
003SWG-E,JPN,2015,5.33729000896737e6,10251.683343728946,2015,2.2158095958246547e6
05HWC5-E,JPN,2015,9.4251295848556e6,20101.280492332582,2015,2.5680806613713205e6
05HWKB-E,JPN,2015,3.210714822193295e6,9704.931894897254,2015,474442.718221643
05HWKQ-E,JPN,2015,4.935173639803481e6,11716.720671415329,2015,1.2958770818851518e6
05HWMG-E,JPN,2015,4.379663523823254e6,10506.620830046737,2015,1.3572787894032097e6
05HWMM-E,JPN,2015,1.4117309498352418e6,5192.795591143394,2015,323473.0688516868
05HWNR-E,JPN,2015,4.225741465395936e6,10294.595108798754,2015,392099.7731377005
05HX4Y-E,JPN,2015,128081.5488527795,788.021552573377,2015,41703.16589228565
05HXDQ-E,JPN,2015,1.929460081954004e6,5763.224870760561,2015,1.1177564154214233e6
05HWG0-E,JPN,2015,2.3811744991997443e6,8978.986164231232,2015,3.0812622481278097e6
05HWF9-E,JPN,2015,1.4034813180724986e7,9389.449158160585,2015,2.856939087750675e6
05HWDF-E,JPN,2015,1.9450622088699624e7,15162.32910703342,2015,1.2436446670015275e7
05HWCF-E,JPN,2015,539890.1270749953,3038.526087819823,2015,209666.12801146574
05HYYX-E,JPN,2015,28286.55730889112,1111.6290090507757,2015,669398.8990401308
05J42W-E,JPN,2015,257218.11751250987,1216.8715290542673,2015,6159.041543607012
002TG2-E,JPN,2015,3.8391368717692834e6,31976.19849130619,2015,995600.946611312
05GPKS-E,JPN,2015,7.923815154175535e6,35971.32164663142,2015,3.9750166202775063e6
05HWHD-E,JPN,2015,445045.6401063085,2678.1379572411033,2015,59330.595684046544
05HWCY-E,JPN,2015,924769.6668105616,7789.417337044409,2015,832279.3614487548
05SRYP-E,JPN,2015,166124.26114754035,1197.9086480583187,2015,306205.1665530719
05HWKV-E,JPN,2015,9.015887380403183e6,10372.132378697399,2015,1.376658547771871e6
05HWC7-E,JPN,2015,1.096756575862515e6,6826.159043428099,2015,762291.5180416598
05HWDZ-E,JPN,2015,441745.92557272495,2887.4363786485555,2015,49067.31541675696
003M5F-E,KOR,2015,1.730792083103109e7,15258.227,2015,472034.10470185755
001YDC-E,KOR,2015,3.0740162886407062e7,22640.732836688963,2015,1.7490638046329338e6
09X8GB-E,KOR,2015,5.57983489620771e6,9194.336,2015,99383.66444421481
05HWGV-E,KOR,2015,240162.0816423593,1062.708300076619,2015,7332.650768197
05HWK4-E,KOR,2015,3.831542368156884e6,15445.171,2015,5250.971486642296
05H85D-E,LUX,2015,122389.81063577694,1870.2332418824826,2015,6093.669508813721
00B49F-E,MEX,2015,85005.7466285059,224.43715545440557,2015,123455.9204546975
003Q6N-E,MEX,2015,1.2362526918987822e7,22836.01334500449,2015,1.0571183112578085e6
003J84-E,NLD,2015,1.1204211093505958e7,16446.96810067518,2015,4.447825766509775e6
00308C-E,NLD,2015,4.769575645425893e6,6408.387066833745,2015,2.645346770896686e6
05HZ34-E,NLD,2015,291164.093021973,318.34463595408255,2015,18554.31294663451
000TCK-E,NLD,2015,4.076233490181782e6,18340.20209765393,2015,3.386437972715937e6
05J1B6-E,NLD,2015,3.526847621556948e6,6629.98347316114,2015,1.9763908945699383e6
063Q6G-E,NLD,2015,250724.19341110656,3164.172949838494,2015,141954.8759556954
06B2GP-E,NLD,2015,337508.81230908656,2453.972443547792,2015,152065.96768789963
003K16-E,NLD,2015,1.0759918129687672e6,6880.105210750506,2015,237044.37365161226
05HZZZ-E,NLD,2015,3020.8865080042706,37.193,2015,49.40700596303617
05HXF4-E,NLD,2015,13295.541587267497,190.8288037238353,2015,2603.3485169995483
05K63M-E,NOR,2015,364957.75845665624,1263.7717233768017,2015,1887.0273352502854
05HXQY-E,NOR,2015,188077.63102042006,1362.0019352708437,2015,30413.312343862654
05JLV0-E,NOR,2015,31399.931369577072,130.4761965793322,2015,13174.182700436362
003J37-E,NOR,2015,14720.660326419344,61.94767517676415,2015,21493.860606797
05HH9S-E,PRT,2015,9.840199662056968e6,6099.863664565128,2015,4.286757214136088e6
05KVVP-E,PRT,2015,86233.45666289616,640.9330198130658,2015,3385.751066417726
05J6ZZ-E,PRT,2015,775607.9255251202,3491.62677857551,2015,5184.301004417721
003LXT-E,SGP,2015,290019.1455736011,1606.6144548757275,2015,544.3121361524967
003L05-E,SWE,2015,141414.46743042182,574.9609905954403,2015,7670.399138315434
05HFMB-E,SWE,2015,2.888934342976556e6,15627.358314919209,2015,9.6873466328311e6
003JQN-E,SWE,2015,3.506563628460315e6,10229.211267660965,2015,144216.64645468892
0CMBQR-E,SWE,2015,693387.1654089179,1763.956856535648,2015,212053.3021186583
0011BD-E,SWE,2015,3.4312372739819405e6,20676.41334513175,2015,1.3899101316836998e6
05HHFZ-E,SWE,2015,2.9356330124151227e6,10757.452764019228,2015,1.5791118617305795e6
0033BD-E,SWE,2015,345525.01281315985,2034.552221828958,2015,14099.221791980752
05HY7L-E,SWE,2015,372438.9605987775,1297.123586164447,2015,5147.2969368793065
002TQG-E,SWE,2015,1.0797816668879695e6,8309.700818836804,2015,5258.110999032744
003J8W-E,SWE,2015,235423.47262899316,1315.4860535497196,2015,4613.931204970117
003QPZ-E,SWE,2015,491305.17249347235,3885.0579999999995,2015,7327.534331456875
05G6HM-E,SWE,2015,483638.34469860815,4887.333,2015,6886.4541178019535
05G6QB-E,SWE,2015,559445.4421154622,4501.8240000000005,2015,931.8561024883604
05HQGY-E,SWE,2015,1143.5491234696367,303.5868041414285,2015,15.656529891964954
05HLG7-E,SWE,2015,453401.2334300515,1784.5642736101718,2015,41149.85566046852
002DG3-E,SWE,2015,242664.55043793056,6614.221103827991,2015,22619.26350628533
061S53-E,TUR,2015,285782.969332192,535.0856731572874,2015,10033.970600238368
05J2WY-E,TUR,2015,558596.6579156899,915.4649602041492,2015,46869.087582218504
05HZCC-E,TUR,2015,3.8772752800012357e6,3348.023603077895,2015,261738.73337472693
05JD2P-E,TUR,2015,60795.41209773156,243.949,2015,501.54407766542505
0614RM-E,TUR,2015,225886.94808434462,972.9916345348948,2015,989.6645087017953
05W3SN-E,TWN,2015,3.264112383121307e7,19784.114659507875,2015,1.1641205209102015e8
05HWFR-E,TWN,2015,8.336696429234375e6,5052.149846352312,2015,6.551205317856703e6
001KR6-E,TWN,2015,1.758167232241242e6,4024.431000000001,2015,2.998858090680499e6
001Y70-E,TWN,2015,6.653801182786683e6,26423.479,2015,3.4297408856398836e6
05HWHG-E,TWN,2015,5.748287715888077e6,10173.095999999998,2015,394057.47482652025
05HX62-E,TWN,2015,2.212481254634763e6,3926.2876037217943,2015,24244.949203343454
06J37R-E,TWN,2015,38683.33491125074,67.76286217586048,2015,690444.8442750385
05HWF0-E,TWN,2015,1.6048226817662003e7,30572.190721825238,2015,126274.2703333992
05W8F4-E,TWN,2015,1.1691809413839106e7,17775.43,2015,4.313411179129641e8
05HWK8-E,TWN,2015,1.5097665379629936e6,2792.658,2015,69133.06735989088
05HXC8-E,TWN,2015,800267.614868468,1501.5571053867886,2015,684249.3549343883
000L92-E,USA,2015,746515.1082650963,2498.569866035643,2015,59636.93456601295
000T99-E,USA,2015,8.128927757409176e6,44893.161546424206,2015,2.072981907014079e7
000BVL-E,USA,2015,2.498035818616438e6,5391.87878761421,2015,8336.449120090685
000C49-E,USA,2015,1.432592127454381e6,7572.682093235651,2015,11203.32512751544
000KLW-E,USA,2015,824426.9208411911,2466.663469980579,2015,66902.50304585494
000HZY-E,USA,2015,2.7108101107469704e6,18167.459872979525,2015,210337.58105469888
000YMS-E,USA,2015,6.163099602848313e7,270756.15856906207,2015,6.196117640201179e6
002Q2X-E,USA,2015,5.955846791422505e6,29162.247408989777,2015,4.300994164379911e6
000N7V-E,USA,2015,2.650466829107373e6,9550.697440177608,2015,9752.379985717538
002RNG-E,USA,2015,1.0192093919101715e7,22393.64596751146,2015,5.113622176398133e6
000NH1-E,USA,2015,5.269351143791872e6,10118.833975936759,2015,2.6601162635544343e6
000KYW-E,USA,2015,6.107284321262251e6,12927.165843412158,2015,4.096475048361355e6
0015Q5-E,USA,2015,3.4643599210630767e6,6611.536938259471,2015,5276.936801237384
000WW4-E,USA,2015,2.1646666188249015e6,13979.508428906718,2015,2.4626917016720898e6
000DWY-E,USA,2015,1.2842547572027279e7,33138.90071202537,2015,2.8623692505754225e7
0019JD-E,USA,2015,1.8648709093231151e6,7184.55916236013,2015,5.34471320432557e6
000Q29-E,USA,2015,3.045418492356714e6,22336.059983301224,2015,4.1107174064542647e6
000NVS-E,USA,2015,79449.50814710901,10872.16168464913,2015,6.21159293853591e6
0089PB-E,USA,2015,336000.15967577184,4356.504171871303,2015,322354.5454933444
008QMK-E,USA,2015,744642.5766864109,3847.2371385525275,2015,1.565488233522277e6
000TRY-E,USA,2015,1.0278290528046582e7,51555.822488480575,2015,4.307510108540683e6
06KNS6-E,USA,2015,156572.86870628042,3869.1754463296525,2015,4.0763656483572307e6
000BN8-E,USA,2015,1.214644006979167e6,7062.499930090616,2015,3.979434402527766e6
000HXM-E,USA,2015,863641.5195845964,3628.2127957051257,2015,6.666654664565551e6
00172R-E,USA,2015,2.6059290716027273e6,8222.728943154705,2015,540230.9834799059
000PQC-E,USA,2015,4.342822045919899e6,28539.181375064734,2015,2.054038286908984e6
000BG2-E,USA,2015,2.693311133289624e6,13496.701255556713,2015,3.565257643492937e6
000D1R-E,USA,2015,2.3272476497767786e6,12346.282586829053,2015,5.8149201667647906e7
000TBT-E,USA,2015,3.7013286105971173e6,34825.72274858634,2015,2.117740686950389e6
000VC1-E,USA,2015,416131.72823090345,3190.6256874070477,2015,219719.9276514505
00167Y-E,USA,2015,940397.0649968178,7583.873104838085,2015,150409.7003196456
00DYYX-E,USA,2015,2.7251436270793253e6,16111.719593674328,2015,80875.66952688969
000DXS-E,USA,2015,1.4450322280803863e6,10341.036836628315,2015,4.67972691456447e6
000N1Z-E,USA,2015,703403.5834886058,2261.8223710815737,2015,730329.7761757234
000VWG-E,USA,2015,876919.7077846976,3528.17682008131,2015,6334.471524938208
000C80-E,USA,2015,400394.7181189647,1618.5796612396448,2015,167262.0221212961
000L54-E,USA,2015,1.760765483892335e6,11508.15702618195,2015,6.641975905387907e6
000KS2-E,USA,2015,2.9183480285440357e6,2881.403441303748,2015,158541.45329997278
000CJY-E,USA,2015,1.4336835519577786e6,5591.4594246313,2015,2.2848671210992066e6
088S35-E,USA,2015,1.866034275492582e6,7815.758948577125,2015,1.0388113803596544e6
0019PR-E,USA,2015,474738.92458911054,2271.712312949623,2015,11785.439301025188
000XNB-E,USA,2015,125211.86648128588,488.39054881949835,2015,40556.98664266283
000FFW-E,USA,2015,2.9258789957580394e6,13752.01963267945,2015,2.2021926133936313e6
002FQ7-E,USA,2015,292812.5407459003,1343.630223905677,2015,637808.7227088815
000BK7-E,USA,2015,307222.5235240371,2792.3435020900624,2015,258991.77588255552
000C7F-E,USA,2015,2.1812021066503093e7,126440.94695813824,2015,1.4005115408334324e7
000Q07-E,USA,2015,5.870117133276718e6,66318.53463518551,2015,5.129511363617954e6
000SY8-E,USA,2015,4.385786686271275e6,28051.55193471125,2015,202277.0076739242
00208X-E,USA,2015,323788.3101495496,3337.9133605645948,2015,45544.14170823382
000YTL-E,USA,2015,586044.6297909712,9392.353724593871,2015,53189.60606264158
0016MB-E,USA,2015,802833.5004897922,4198.157477032575,2015,116965.7037665221
0758Z9-E,USA,2015,489823.42278676503,2300.561745303424,2015,26261.53638660834
000DS6-E,USA,2015,7.544815468885601e6,36735.34213593687,2015,1.1581065106277477e6
000N01-E,USA,2015,3.894893272725589e6,37765.911613700606,2015,417348.54682200257
000HWL-E,USA,2015,1.5775884878566344e6,6714.892431818892,2015,1.039576236577466e6
000P7N-E,USA,2015,7.01221277755892e6,32975.921592047576,2015,518217.9844631531
008FJT-E,USA,2015,171863.15002247185,2500.0069113718564,2015,43563.10709145621
000CPS-E,USA,2015,1.6435609394669854e6,8373.706828627508,2015,53064.7626749204
002J5D-E,USA,2015,204185.17689820786,2041.309468049858,2015,140352.3837805043
002LV5-E,USA,2015,358358.3999549332,2875.2759724132716,2015,25973.187582928567
0011S2-E,USA,2015,170282.1222221193,1534.2111030097255,2015,15201.199304294765
002P6D-E,USA,2015,210763.0230013093,1582.6244508865266,2015,6635.6358873587005
000BJT-E,USA,2015,800082.5623333931,3618.251470341634,2015,58058.146651770454
000N1N-E,USA,2015,8.990054205410345e6,58939.265955487725,2015,293321.93317680876
0011HX-E,USA,2015,390696.5516661847,3442.7981848983054,2015,26007.915463937392
000KN2-E,USA,2015,2.5214460376252685e7,105336.21792544692,2015,9.958326696219696e6
0801VG-E,USA,2015,2.8133107141639963e7,107929.13450163661,2015,1.736891266630713e7
001VRS-E,USA,2015,618579.2947652892,2078.2310736079403,2015,1.436005301545474e7
000RBW-E,USA,2015,2.5644934968452887e6,24298.194143613746,2015,401040.893408476
0024V8-E,USA,2015,406333.1098328875,4592.911210048779,2015,14472.599619932504
001HHK-E,USA,2015,1.9361751515010774e7,145029.8986188585,2015,27411.941271688134
000KWJ-E,USA,2015,394862.5293408046,4441.787677328081,2015,956306.5726652155
000LR9-E,USA,2015,9.399506468796253e6,63427.73942361573,2015,1.166750569549796e6
000Y4G-E,USA,2015,1.2486362502538359e7,44992.49254940324,2015,6.31660459526958e6
000Y1Z-E,USA,2015,3.272763954912076e6,16874.60092387427,2015,546858.1550669762
003GTW-E,USA,2015,4.547491131645617e6,13097.370935602745,2015,15631.617957300054
000JF5-E,USA,2015,3.136339936077337e6,4653.336396892161,2015,102142.21080540506
006C9Y-E,USA,2015,1.3950650011458737e6,8351.15693759665,2015,17943.468982647493
000CFP-E,USA,2015,375847.19822956383,1726.2441457012342,2015,28275.864556008655
002M0S-E,USA,2015,78759.7362864615,1541.0835461425245,2015,46113.16181022152
05WNR8-E,USA,2015,554598.8903034788,4612.338755479706,2015,31641.253422778736
0D7N1X-E,USA,2015,4.788586431519206e6,27358.88147882816,2015,124113.33121078166
002RBQ-E,USA,2015,833352.4975998261,4585.092613047725,2015,56799.92131031008
008W16-E,USA,2015,333898.25331453787,1969.7277335582571,2015,18791.54322642972
002HJD-E,USA,2015,669982.8116343521,7851.547189070238,2015,15143.400347622035
000LV7-E,USA,2015,5.123787227845108e6,61938.855700337255,2015,46632.0805093098
000NVT-E,USA,2015,101294.32163222703,933.8294850253696,2015,47686.66372446607
000VMV-E,USA,2015,348467.12240743334,4175.883174964635,2015,264982.8866460006
000PLS-E,USA,2015,1.9222889058648427e6,18918.42371154849,2015,1.7115458909283113e7
0022QP-E,USA,2015,2.1969104058588934e6,7704.5474374542555,2015,1.609581813547739e6
001CGF-E,USA,2015,1.1991425817397565e6,5947.155837637888,2015,17476.441077796622
05HX0N-E,ZAF,2015,542929.1101841793,1150.8271098433972,2015,250166.60034938803
0B6B7H-E,ZAF,2015,107165.69320756292,201.46551826467456,2015,3689.561115138544
003KKT-E,ZAF,2015,681660.4842114942,3263.770813829445,2015,475323.85333850404
008RN7-E,ZAF,2015,2.687278176369671e6,2285.08335714346,2015,192944.6248189647
05HQ0P-E,ZAF,2015,1.8369537651653825e6,2069.1412775894087,2015,342186.8607975002
05HWCN-E,ZAF,2015,2.5383098560909755e6,3677.5470609614745,2015,99001.85354245908
05HSJH-E,ZAF,2015,424252.73215327563,780.0579999999999,2015,2056.4604403903704
05HXR3-E,ZAF,2015,129270.90663122706,206.3040443374664,2015,653.3388333145301
0610BL-E,ZAF,2015,2194.8297420092144,24.931200940091244,2015,258.23649872062634
05HZLT-E,ZAF,2015,676293.3290327893,1417.7694621485514,2015,2633.470821795742
